word, tf, idf
dry, 1, 1
fall, 4, 4
either, 9, 9
myself, 32, 22
brother, 21, 11
same, 20, 15
“rule”, 1, 1
applied, 1, 1
falls, 1, 1
upon, 10, 9
feels, 5, 5
voluntary, 3, 2
action, 3, 3
i’m, 7, 7
instance, 11, 11
don’t, 6, 5
whine, 1, 1
complain, 3, 3
about, 98, 57
i’ll, 5, 4
comfortable, 6, 5
once, 21, 19
stack, 1, 1
dirty, 2, 2
disappeared, 1, 1
overall, 1, 1
belief, 5, 4
part, 23, 18
sure, 1, 1
scrubbing, 1, 1
toilet, 3, 2
emptying, 1, 1
cans, 1, 1
seem, 9, 7
nasty, 1, 1
undesirable, 2, 2
jobs, 23, 10
view, 14, 9
labor, 2, 2
households, 1, 1
turn, 17, 15
pleasant, 3, 3
that chores, 1, 1
chores should, 7, 5
should be, 27, 20
be shared, 1, 1
shared by, 3, 3
by each, 1, 1
each member, 1, 1
member of, 4, 3
the household, 3, 2
household it’s, 1, 1
it’s simply, 1, 1
simply unfair, 1, 1
unfair to, 1, 1
to expect, 3, 3
expect a, 1, 1
a single, 1, 1
single person, 4, 3
person to, 4, 4
to take, 32, 26
take care, 9, 8
care of, 10, 9
of everything, 1, 1
everything from, 1, 1
from taking, 1, 1
taking out, 3, 2
out the, 9, 7
the trash, 4, 2
trash to, 1, 1
to mopping, 1, 1
floor these, 1, 1
these tasks, 1, 1
tasks are, 1, 1
are usually, 3, 3
usually dull, 1, 1
dull and, 1, 1
and time-consuming, 2, 2
time-consuming and, 1, 1
and they’re, 1, 1
they’re capable, 1, 1
capable of, 4, 4
of driving, 1, 1
driving one, 1, 1
one crazy, 1, 1
crazy if, 1, 1
if one, 4, 3
one needs, 1, 1
needs to, 3, 3
spend an, 1, 1
an unreasonable, 1, 1
unreasonable amount, 1, 1
amount of, 8, 7
of time, 10, 10
time on, 5, 5
on them, 3, 3
them in, 1, 1
in addition, 15, 15
addition i, 3, 3
i think, 22, 16
think that, 13, 12
that each, 1, 1
each family, 4, 2
family member, 10, 6
member has, 2, 2
the obligation, 2, 2
obligation to, 2, 2
to pitch, 1, 1
pitch in, 1, 1
in to, 2, 2
to help, 21, 12
help around, 1, 1
around the, 13, 12
house chores, 1, 1
chores need, 1, 1
need to, 18, 14
to be, 70, 49
be done, 5, 4
done to, 1, 1
to ensure, 1, 1
ensure a, 1, 1
a properly-functioning, 1, 1
properly-functioning household, 1, 1
household from, 1, 1
from which, 1, 1
which everyone, 1, 1
everyone in, 5, 4
family can, 2, 2
can benefit, 4, 3
benefit from, 4, 4
from and, 3, 3
and appreciate, 2, 2
appreciate therefore, 1, 1
therefore it’s, 1, 1
it’s only, 1, 1
only natural, 1, 1
natural for, 1, 1
for each, 1, 1
each individual, 4, 3
individual to, 1, 1
to share, 5, 5
share a, 2, 2
a piece, 2, 2
piece of, 4, 4
the burden, 3, 3
burden of, 4, 3
of doing, 9, 6
doing chores, 5, 2
chores after, 1, 1
after all, 2, 2
all it’s, 1, 1
it’s the, 1, 1
the atmosphere, 4, 3
atmosphere of, 1, 1
of your, 8, 5
your own, 8, 5
own family, 2, 2
family you’re, 1, 1
you’re working, 1, 1
working hard, 2, 2
hard to, 8, 7
to maintain, 10, 8
maintain my, 1, 1
my ideal, 1, 1
ideal household, 1, 1
household consequently, 1, 1
consequently would, 1, 1
would have, 7, 7
a system, 1, 1
system that, 2, 2
that includes, 1, 1
includes each, 1, 1
member in, 2, 2
the management, 1, 1
management of, 1, 1
of chores, 3, 3
chores my, 2, 2
my household, 1, 1
household operates, 1, 1
operates under, 1, 1
under an, 2, 2
an autonomous, 1, 1
autonomous chore-doing, 1, 1
chore-doing system, 1, 1
system nobody, 1, 1
nobody is, 1, 1
is assigned, 1, 1
assigned to, 4, 4
to one, 1, 1
one particular, 1, 1
particular job, 1, 1
job instead, 1, 1
instead each, 1, 1
member volunteers, 1, 1
volunteers to, 1, 1
take on, 3, 3
on a, 10, 9
a job, 6, 6
job when, 1, 1
when something, 2, 2
something requires, 1, 1
requires being, 1, 1
done for, 1, 1
for example, 26, 21
example my, 1, 1
my mother, 11, 6
mother might, 1, 1
might volunteer, 1, 1
volunteer to, 1, 1
laundry but, 1, 1
but the, 3, 3
the task, 2, 2
task of, 4, 4
of hanging, 1, 1
hanging the, 1, 1
laundry to, 1, 1
to dry, 1, 1
dry will, 1, 1
will fall, 2, 2
fall to, 1, 1
to either, 1, 1
either myself, 1, 1
myself or, 1, 1
or my, 1, 1
my brother, 13, 6
brother the, 1, 1
the same, 2, 2
same “rule”, 1, 1
“rule” can, 1, 1
be applied, 1, 1
applied to, 1, 1
to taking, 1, 1
trash or, 1, 1
or mopping, 1, 1
the burden, 1, 1
chores never, 1, 1
never falls, 1, 1
falls upon, 1, 1
upon one, 1, 1
one single, 1, 1
person and, 3, 3
and i, 35, 27
i really, 3, 3
really appreciate, 1, 1
appreciate this, 1, 1
this system, 2, 2
system when, 1, 1
when i, 8, 5
i do, 12, 10
do chores, 2, 2
chores if, 1, 1
if feels, 1, 1
feels less, 1, 1
of a, 33, 27
a burden, 3, 3
burden and, 1, 1
and more, 17, 16
more of, 3, 3
a voluntary, 1, 1
voluntary action, 1, 1
action to, 1, 1
help maintain, 1, 1
maintain the, 5, 5
the environment, 7, 6
environment of, 2, 2
house when, 1, 1
when i’m, 1, 1
i’m washing, 1, 1
for instance, 3, 3
instance i, 2, 2
i don’t, 4, 4
don’t whine, 1, 1
whine or, 1, 1
or complain, 1, 1
complain about, 3, 3
about it, 3, 3
it because, 3, 3
because i, 7, 6
i know, 8, 7
know i’ll, 1, 1
i’ll be, 1, 1
be living, 1, 1
living in, 5, 5
a much, 3, 3
more comfortable, 1, 1
comfortable environment, 1, 1
environment once, 1, 1
once the, 1, 1
the stack, 1, 1
stack of, 1, 1
of dirty, 1, 1
dirty dishes, 1, 1
dishes has, 1, 1
has disappeared, 1, 1
disappeared overall, 1, 1
overall my, 1, 1
my belief, 3, 3
belief is, 2, 2
is that, 26, 19
that everyone, 9, 7
everyone should, 2, 2
should take, 6, 6
take part, 2, 2
part in, 9, 9
in doing, 3, 3
chores sure, 1, 1
sure scrubbing, 1, 1
scrubbing the, 1, 1
the toilet, 3, 2
toilet or, 1, 1
or emptying, 1, 1
emptying trash, 1, 1
trash cans, 1, 1
cans may, 1, 1
may seem, 4, 4
seem like, 1, 1
like nasty, 1, 1
nasty undesirable, 1, 1
undesirable jobs, 1, 1
jobs but, 2, 2
but if, 3, 3
if we, 10, 9
we view, 1, 1
view our, 1, 1
our labor, 1, 1
labor as, 1, 1
as something, 1, 1
something that, 3, 3
that can, 7, 7
benefit our, 2, 2
our households, 1, 1
households doing, 1, 1
chores can, 4, 4
can turn, 3, 3
turn into, 3, 3
into a, 19, 15
a pleasant, 2, 2
pleasant task, 1, 1
choice, 14, 8
between, 18, 16
spending, 8, 6
tickets, 2, 2
concert, 4, 1
jewelry, 7, 1
easy, 7, 5
given, 4, 3
buy, 9, 6
obvious, 3, 3
permanent, 4, 2
fashionable, 3, 1
jewelry, 3, 1
gold, 4, 2
bracelet, 2, 1
good, 45, 30
important, 42, 26
women, 18, 7
if, 34, 25
serious, 4, 4
financial, 5, 3
problem, 26, 14
could, 71, 37
sell, 8, 5
over, 25, 20
any, 27, 20
rough, 1, 1
used, 21, 15
ticket, 4, 2
unless, 2, 2
ware, 1, 1
each, 2, 2
day, 49, 31
bought, 11, 5
give, 29, 19
pleasure, 5, 4
wear, 9, 3
stub, 1, 1
feel, 28, 25
smart, 7, 6
wearing, 6, 4
beautiful, 28, 19
diamond, 1, 1
pin, 1, 1
people, 14, 10
comment, 1, 1
tell, 13, 11
how, 73, 41
loved, 3, 3
they, 38, 22
compliment, 2, 2
taste, 3, 3
someone, 5, 4
invites, 1, 1
pays, 1, 1
the choice, 1, 1
choice between, 1, 1
between spending, 1, 1
spending money, 3, 2
money on, 3, 2
on tickets, 1, 1
tickets to, 1, 1
to a, 35, 24
a concert, 2, 1
concert or, 1, 1
or spending, 1, 1
on jewelry, 1, 1
jewelry is, 2, 1
is an, 11, 10
an easy, 2, 2
easy one, 2, 2
one given, 1, 1
given this, 1, 1
this choice, 1, 1
choice i, 2, 2
would buy, 2, 2
buy jewelry, 1, 1
jewelry the, 1, 1
the reasons, 1, 1
reasons are, 1, 1
are obvious, 1, 1
obvious jewelry, 1, 1
an investment, 2, 2
investment it, 1, 1
is permanent, 3, 1
permanent and, 2, 1
and it, 7, 7
is fashionable, 1, 1
fashionable jewelry, 1, 1
jewelry like, 1, 1
like a, 6, 6
a gold, 1, 1
gold bracelet, 2, 1
bracelet for, 1, 1
for example, 11, 10
example is, 1, 1
a very, 7, 5
very good, 3, 3
good investment, 2, 1
investment it, 1, 1
it is, 28, 22
is important, 6, 6
important for, 6, 5
for women, 1, 1
women and, 1, 1
and for, 2, 2
for man, 1, 1
man too, 1, 1
too to, 1, 1
have gold, 1, 1
gold jewelry, 1, 1
jewelry if, 1, 1
if you, 8, 4
you have, 6, 4
have some, 4, 4
some serious, 1, 1
serious financial, 1, 1
financial problem, 1, 1
problem you, 1, 1
you could, 4, 4
could always, 3, 3
always sell, 1, 1
sell your, 2, 1
your jewelry, 1, 1
jewelry to, 1, 1
help you, 1, 1
you over, 1, 1
over any, 1, 1
any rough, 1, 1
rough spots, 1, 1
spots you, 1, 1
you could, 2, 1
could not, 7, 5
not sell, 1, 1
your used, 1, 1
used concert, 1, 1
concert ticket, 1, 1
ticket jewelry, 1, 1
jewelry unless, 1, 1
unless you, 1, 1
you sell, 1, 1
sell it, 2, 2
permanent you, 1, 1
you always, 1, 1
always have, 2, 2
have it, 3, 3
it ware, 1, 1
ware each, 1, 1
each time, 1, 1
time you, 1, 1
you put, 1, 1
put it, 1, 1
it on, 3, 3
on you, 1, 1
you will, 5, 4
will remember, 1, 1
remember the, 2, 2
the day, 6, 6
day you, 1, 1
you bought, 1, 1
bought it, 3, 2
it it, 2, 2
it will, 3, 3
will give, 5, 5
give you, 4, 3
you pleasure, 1, 1
pleasure for, 1, 1
for years, 3, 3
years and, 1, 1
and years, 1, 1
years you, 2, 2
not wear, 1, 1
wear the, 1, 1
the ticket, 2, 2
ticket stub, 1, 1
stub from, 1, 1
from the, 33, 26
the concert, 1, 1
concert jewelry, 1, 1
jewelry is, 1, 1
is very, 10, 8
very fashionable, 1, 1
fashionable i, 1, 1
would feel, 5, 4
feel very, 4, 3
very smart, 1, 1
smart wearing, 1, 1
wearing a, 1, 1
a beautiful, 5, 5
beautiful gold, 1, 1
bracelet or, 1, 1
or diamond, 1, 1
diamond pin, 1, 1
pin people, 1, 1
people would, 1, 1
would comment, 1, 1
comment and, 1, 1
and tell, 2, 2
tell me, 5, 4
me how, 7, 4
how much, 3, 3
much they, 2, 2
they loved, 1, 1
loved my, 1, 1
my jewelry, 2, 1
jewelry they, 1, 1
they would, 2, 2
would compliment, 1, 1
compliment me, 1, 1
me on, 1, 1
on my, 10, 10
my good, 2, 2
good taste, 1, 1
taste i, 1, 1
very rich, 1, 1
rich with, 1, 1
jewelry i, 1, 1
a good, 17, 13
investment which, 1, 1
which is, 15, 14
and fashionable, 1, 1
fashionable then, 1, 1
then when, 1, 1
when someone, 1, 1
someone invites, 1, 1
invites me, 1, 1
me to, 15, 13
concert and, 1, 1
and pays, 1, 1
pays for, 1, 1
my ticket, 1, 1
ticket i, 1, 1
i will, 25, 16
have something, 1, 1
something beautiful, 1, 1
beautiful to, 1, 1
to wear, 7, 2
born, 6, 3
small, 10, 10
town, 4, 4
hailin, 1, 1
located, 7, 6
north-east, 1, 1
china, 9, 9
most, 61, 34
problems, 23, 13
hometown, 6, 3
backward, 2, 2
ideas, 13, 8
womans, 1, 1
school, 42, 23
workplace, 1, 1
society, 25, 15
negative, 8, 6
stereotypes, 3, 3
hurt, 2, 2
well, 36, 29
possible, 10, 8
attitudes, 3, 3
men, 10, 5
equally, 8, 6
discrimination, 2, 1
against, 5, 3
begins, 1, 1
before, 24, 17
even, 59, 42
because, 10, 9
here, 12, 11
carry, 3, 3
line, 9, 7
at, 102, 58
least, 11, 10
son, 4, 2
supposed, 4, 4
overpopulation, 1, 1
find, 38, 29
fetus, 1, 1
female, 3, 1
abort, 1, 1
or, 3, 3
other, 81, 46
cases, 6, 5
many, 67, 31
babies, 3, 1
population, 9, 3
worse, 8, 8
considered, 6, 6
male, 1, 1
then, 24, 20
these, 41, 28
two, 53, 35
exist, 2, 2
girls, 1, 1
continues, 1, 1
prevalent, 1, 1
stereotype, 3, 2
shouldnt, 1, 1
waste, 3, 3
educating, 1, 1
families, 1, 1
insist, 1, 1
daughters, 1, 1
home, 46, 27
housework, 7, 5
while, 47, 31
sending, 2, 2
sons, 1, 1
girls, 1, 1
bit, 6, 4
boys, 1, 1
deserve, 1, 1
reap, 1, 1
benefits, 6, 5
education, 7, 6
many, 13, 12
worlds, 8, 5
famous, 24, 19
scientists, 6, 5
leaders, 12, 7
marie, 1, 1
curie, 1, 1
margaret, 1, 1
thatcher, 1, 1
eliminate, 2, 2
intelligent, 1, 1
community, 15, 5
achievements, 2, 2
armed, 1, 1
respected, 1, 1
enough, 16, 14
hold, 7, 7
professional, 5, 5
leadership, 16, 7
mean, 9, 7
classified, 1, 1
section, 7, 3
newspapers, 1, 1
longer, 11, 10
those, 41, 31
until, 10, 10
baby, 2, 2
girl, 17, 9
decide, 3, 3
daughter, 5, 5
worth, 6, 6
thing, 27, 18
was born, 2, 2
born in, 1, 1
a small, 6, 6
small town, 1, 1
town named, 1, 1
named hailin, 1, 1
hailin located, 1, 1
located in, 2, 2
the north-east, 1, 1
north-east of, 1, 1
of china, 3, 3
china the, 1, 1
the most, 3, 3
most serious, 1, 1
serious problems, 1, 1
problems in, 4, 4
my hometown, 4, 1
hometown are, 1, 1
are the, 13, 13
the backward, 1, 1
backward ideas, 1, 1
ideas about, 2, 2
about a, 5, 5
a womans, 1, 1
womans place, 1, 1
place in, 2, 2
family school, 1, 1
school workplace, 1, 1
workplace and, 1, 1
and society, 1, 1
society these, 1, 1
these negative, 1, 1
negative stereotypes, 1, 1
stereotypes hurt, 1, 1
hurt not, 1, 1
not only, 19, 17
only women, 1, 1
women but, 1, 1
but all, 2, 2
of society, 2, 2
society as, 1, 1
as well, 14, 12
well if, 1, 1
if possible, 1, 1
possible i, 1, 1
would change, 1, 1
change the, 2, 2
the attitudes, 1, 1
attitudes of, 1, 1
hometown so, 1, 1
so they, 4, 3
they would, 4, 4
would view, 1, 1
view men, 1, 1
men and, 3, 2
and women, 3, 3
women equally, 1, 1
equally discrimination, 1, 1
discrimination against, 2, 1
against women, 1, 1
women in, 1, 1
hometown begins, 1, 1
begins before, 1, 1
before they, 4, 3
they are, 30, 19
are even, 1, 1
even born, 1, 1
born because, 1, 1
because people, 1, 1
people here, 1, 1
here believe, 1, 1
that only, 2, 2
only a, 3, 3
man can, 1, 1
can carry, 1, 1
carry on, 2, 2
family line, 1, 1
line every, 1, 1
family wants, 1, 1
have at, 1, 1
at least, 6, 6
least one, 1, 1
one son, 1, 1
son each, 1, 1
each family, 1, 1
is only, 5, 5
only supposed, 1, 1
supposed to, 4, 4
have one, 1, 1
one child, 1, 1
child because, 1, 1
because of, 18, 14
the overpopulation, 1, 1
overpopulation problem, 1, 1
problem this, 1, 1
this means, 1, 1
means that, 3, 3
that if, 6, 6
if a, 5, 4
a family, 8, 8
can find, 3, 3
find out, 5, 5
out a, 1, 1
a fetus, 1, 1
fetus is, 1, 1
is female, 1, 1
female before, 1, 1
before it, 1, 1
is born, 2, 2
born they, 1, 1
they might, 3, 3
might abort, 1, 1
abort it, 1, 1
it or, 1, 1
or in, 1, 1
in other, 7, 7
other cases, 1, 1
cases people, 1, 1
have many, 2, 2
many female, 1, 1
female babies, 2, 1
babies before, 1, 1
they have, 17, 11
a son, 2, 2
son which, 1, 1
which only, 1, 1
only makes, 1, 1
makes the, 1, 1
the population, 1, 1
population problem, 1, 1
problem worse, 1, 1
worse if, 1, 1
if female, 1, 1
babies were, 1, 1
were considered, 1, 1
considered as, 1, 1
as important, 1, 1
important as, 1, 1
as male, 1, 1
male babies, 1, 1
babies then, 1, 1
then these, 1, 1
these two, 8, 8
two problems, 1, 1
problems probably, 1, 1
probably would, 1, 1
would not, 6, 5
not exist, 1, 1
exist discrimination, 1, 1
against girls, 1, 1
girls continues, 1, 1
continues as, 1, 1
as they, 7, 6
they go, 3, 3
go to, 11, 11
to school, 6, 5
school and, 3, 3
and work, 3, 3
work the, 1, 1
the prevalent, 1, 1
prevalent stereotype, 1, 1
stereotype is, 1, 1
that women, 4, 2
women are, 4, 2
not as, 2, 2
as smart, 2, 1
smart as, 2, 1
as men, 2, 2
and we, 8, 8
we shouldnt, 1, 1
shouldnt waste, 1, 1
waste time, 1, 1
and money, 2, 2
money educating, 1, 1
educating them, 1, 1
them families, 1, 1
families often, 1, 1
often insist, 1, 1
insist that, 1, 1
that their, 6, 4
their daughters, 1, 1
daughters stay, 1, 1
stay at, 2, 2
at home, 6, 4
home and, 2, 2
and help, 3, 3
help with, 1, 1
with housework, 1, 1
housework while, 1, 1
while sending, 1, 1
sending their, 1, 1
their sons, 1, 1
sons to, 1, 1
school girls, 1, 1
girls are, 1, 1
are born, 1, 1
born every, 1, 1
every bit, 1, 1
bit as, 1, 1
as boys, 1, 1
boys and, 1, 1
and equally, 1, 1
equally deserve, 1, 1
deserve to, 1, 1
to reap, 1, 1
reap the, 1, 1
the benefits, 2, 2
benefits of, 2, 2
of education, 1, 1
education many, 1, 1
many of, 6, 6
the worlds, 7, 4
worlds famous, 1, 1
famous scientists, 1, 1
scientists and, 2, 2
and leaders, 1, 1
leaders are, 1, 1
are women, 1, 1
women from, 1, 1
from marie, 1, 1
marie curie, 1, 1
curie to, 1, 1
to margaret, 1, 1
margaret thatcher, 1, 1
thatcher we, 1, 1
we need, 1, 1
to eliminate, 1, 1
eliminate the, 2, 2
the stereotype, 1, 1
stereotype that, 1, 1
are less, 1, 1
less intelligent, 1, 1
intelligent than, 1, 1
than men, 1, 1
men so, 2, 2
so that, 17, 14
that our, 4, 3
our community, 4, 2
community can, 1, 1
the achievements, 1, 1
achievements that, 1, 1
are capable, 2, 2
of making, 4, 4
making when, 1, 1
when armed, 1, 1
armed with, 1, 1
with education, 1, 1
education in, 1, 1
in fact, 5, 5
fact women, 1, 1
women need, 1, 1
be respected, 1, 1
respected enough, 1, 1
enough to, 5, 4
to hold, 1, 1
hold professional, 1, 1
professional and, 1, 1
and leadership, 1, 1
leadership jobs, 1, 1
jobs in, 1, 1
in our, 14, 13
community this, 1, 1
this would, 1, 1
would mean, 1, 1
mean that, 6, 6
that in, 4, 4
the classified, 1, 1
classified section, 1, 1
section of, 1, 1
of newspapers, 1, 1
newspapers there, 1, 1
there would, 2, 2
would no, 2, 2
no longer, 9, 8
longer be, 2, 2
be jobs, 1, 1
jobs for, 2, 2
for men, 1, 1
men only, 1, 1
only we, 1, 1
we will, 1, 1
will never, 5, 5
never know, 2, 2
know how, 5, 5
how many, 2, 2
many women, 1, 1
women could, 1, 1
could have, 5, 4
have done, 1, 1
done those, 1, 1
those jobs, 1, 1
jobs better, 1, 1
than a, 4, 3
man could, 1, 1
have until, 1, 1
until the, 3, 3
the parents, 2, 2
parents of, 1, 1
of every, 7, 5
every baby, 1, 1
baby girl, 1, 1
girl decide, 1, 1
decide that, 1, 1
their daughter, 1, 1
daughter is, 1, 1
is worth, 2, 2
worth as, 1, 1
as much, 3, 3
much as, 3, 3
as their, 3, 3
their son, 1, 1
son this, 1, 1
is probably, 2, 2
probably the, 2, 2
the most, 27, 19
most important, 5, 4
important thing, 3, 2
thing that, 7, 5
that i, 42, 29
i want, 8, 8
to change, 4, 4
change about, 1, 1
about my, 3, 2
agree, 15, 13
successful, 31, 13
risks, 16, 6
what, 82, 47
already, 17, 14
classmates, 9, 6
anna, 7, 1
bron, 2, 1
advanced, 1, 1
placement, 1, 1
art, 2, 1
12, 2, 1
class, 8, 7
trying, 18, 13
known, 8, 8
painter, 1, 1
painting, 3, 3
liked, 2, 2
challenge, 3, 1
herself, 8, 5
brought, 5, 4
stage, 5, 3
project, 9, 4
called, 8, 8
concentration, 1, 1
ap, 2, 1
art12, 1, 1
choose, 17, 13
teabags, 6, 1
symbolize, 1, 1
memory, 6, 4
lives, 22, 16
believed, 2, 2
depends, 4, 3
tea, 4, 4
her, 7, 4
idea, 16, 10
canvas, 1, 1
paint, 5, 3
mentioned, 7, 7
paiting, 1, 1
subject, 2, 2
matter, 14, 12
interesting, 12, 10
bothered, 1, 1
art, 5, 4
teacher, 16, 4
suggested, 1, 1
way, 58, 45
teabag, 2, 1
itself, 5, 4
result, 9, 7
low, 4, 4
quality, 9, 6
no, 10, 6
drawing, 3, 2
paining, 1, 1
big, 12, 12
challge, 1, 1
decided, 15, 12
teachers, 18, 4
advise, 1, 1
tried, 7, 7
once, 8, 7
told, 11, 11
found, 14, 14
laid, 1, 1
made, 29, 23
mobile, 2, 2
quilted, 1, 1
different, 40, 21
kinds, 4, 4
teagbags, 1, 1
experimentation, 2, 2
now, 19, 14
dress, 3, 2
collected, 2, 2
acheiving, 1, 1
high, 26, 22
artist, 1, 1
recieving, 1, 1
mark, 1, 1
having, 11, 10
opportunity, 8, 8
experimenting, 1, 1
i agree, 7, 7
agree that, 1, 1
that successful, 1, 1
successful people, 3, 3
people try, 2, 2
try new, 5, 2
new things, 13, 4
and take, 5, 5
take risks, 4, 4
risks rather, 1, 1
than only, 1, 1
only doing, 1, 1
doing what, 1, 1
what they, 7, 5
they already, 1, 1
already know, 2, 2
how to, 28, 15
do well, 2, 2
well for, 1, 1
example one, 1, 1
one of, 20, 15
of my, 21, 18
my classmates, 6, 3
classmates anna, 1, 1
anna bron, 2, 1
bron is, 2, 1
very successful, 3, 3
successful in, 3, 3
my advanced, 1, 1
advanced placement, 1, 1
placement in, 1, 1
in art, 1, 1
art 12, 2, 1
12 class, 2, 1
class by, 1, 1
by trying, 2, 2
trying new, 2, 2
things anna, 1, 1
a well, 2, 2
well known, 1, 1
known to, 3, 3
be a, 26, 21
good painter, 1, 1
painter in, 1, 1
my school, 1, 1
school she, 1, 1
she said, 1, 1
said she, 1, 1
she felt, 1, 1
felt most, 1, 1
most comfortable, 2, 1
comfortable with, 2, 1
with painting, 1, 1
painting and, 2, 2
and she, 6, 4
she liked, 1, 1
liked to, 1, 1
to challenge, 1, 1
challenge herself, 3, 1
herself by, 2, 1
by doing, 4, 3
doing hard, 1, 1
hard things, 1, 1
things she, 2, 1
she has, 1, 1
been successful, 2, 2
successful by, 2, 1
by challenge, 1, 1
herself however, 1, 1
however what, 1, 1
what brought, 1, 1
brought her, 1, 1
her to, 1, 1
most successful, 2, 2
successful stage, 1, 1
stage was, 1, 1
was challenge, 1, 1
doing easy, 1, 1
easy things, 1, 1
things there, 1, 1
there is, 4, 4
a project, 1, 1
project called, 1, 1
called concentration, 1, 1
concentration that, 1, 1
that all, 2, 2
of ap, 1, 1
ap art12, 1, 1
art12 students, 1, 1
students have, 1, 1
do anna, 1, 1
anna choose, 1, 1
choose to, 3, 3
to use, 7, 6
use teabags, 1, 1
teabags to, 1, 1
to symbolize, 1, 1
symbolize memory, 1, 1
memory of, 1, 1
of our, 9, 9
our lives, 2, 2
lives she, 1, 1
she believed, 1, 1
believed that, 2, 2
that used, 1, 1
used teabags, 1, 1
teabags have, 1, 1
a memory, 1, 1
memory to, 1, 1
to each, 3, 3
each people, 1, 1
people depends, 1, 1
depends on, 4, 3
on why, 1, 1
why that, 1, 1
that person, 1, 1
person drank, 1, 1
drank that, 2, 2
that tea, 1, 1
tea when, 1, 1
when they, 11, 10
they drank, 2, 1
drank it, 2, 1
it where, 1, 1
it her, 1, 1
her first, 1, 1
first idea, 1, 1
idea was, 1, 1
was to, 2, 2
to make, 23, 18
make a, 7, 6
a canvas, 1, 1
canvas out, 1, 1
out of, 19, 14
of those, 4, 4
those teabags, 3, 1
teabags and, 2, 1
and paint, 1, 1
paint on, 3, 1
on it, 7, 5
it as, 1, 1
as i, 4, 4
i mentioned, 1, 1
mentioned before, 1, 1
before she, 1, 1
she feels, 1, 1
feels most, 1, 1
with paiting, 1, 1
paiting her, 1, 1
her subject, 1, 1
subject matter, 1, 1
matter was, 1, 1
was very, 5, 5
very interesting, 1, 1
interesting but, 1, 1
but her, 1, 1
her idea, 1, 1
idea of, 2, 2
of paint, 1, 1
it bothered, 1, 1
bothered my, 1, 1
my art, 1, 1
art teacher, 1, 1
teacher my, 1, 1
my teacher, 3, 2
teacher suggested, 1, 1
suggested her, 1, 1
her not, 1, 1
to paint, 2, 2
it but, 2, 2
but find, 1, 1
find a, 7, 7
a way, 4, 4
way to, 19, 16
make it, 6, 4
it interesting, 1, 1
interesting by, 1, 1
by using, 3, 2
using teabag, 2, 1
teabag itself, 2, 1
itself anna, 1, 1
anna said, 1, 1
said but, 1, 1
but that, 2, 2
that is, 14, 12
going to, 9, 9
be too, 2, 2
too easy, 1, 1
easy she, 1, 1
she thought, 1, 1
thought making, 1, 1
making some, 1, 1
some art, 1, 1
art project, 1, 1
project in, 1, 1
in easy, 1, 1
easy way, 1, 1
way will, 1, 1
will result, 1, 1
result low, 1, 1
low quality, 1, 1
quality work, 1, 1
work no, 1, 1
no drawing, 1, 1
drawing or, 1, 1
or paining, 1, 1
paining was, 1, 1
a big, 9, 9
big challge, 1, 1
challge for, 1, 1
for anna, 1, 1
anna however, 1, 1
however she, 1, 1
she decided, 1, 1
decided to, 14, 12
take my, 2, 2
my teachers, 2, 2
