word, tf, idf
will loose, 1, 1
loose their, 1, 1
their trusty, 1, 1
trusty i, 1, 1
i gave, 2, 2
gave some, 1, 1
new advise, 1, 1
advise to, 1, 1
to my, 2, 2
my cousin, 1, 1
cousin and, 1, 1
and after, 1, 1
after that, 1, 1
that i, 1, 1
i have, 2, 2
have try, 1, 1
do that, 3, 3
that way, 1, 1
way by, 1, 1
by my, 2, 2
my self, 1, 1
self it, 1, 1
makes me, 2, 2
me have, 1, 1
have more, 1, 1
responsibility lastry, 1, 1
lastry finding, 1, 1
finding new, 1, 1
ways about, 1, 1
field makes, 1, 1
makes some, 1, 1
many, 3, 3
would, 11, 9
propose, 3, 3
understanded, 1, 1
ideas, 18, 5
concepts, 14, 5
siginificant, 1, 1
learned, 4, 2
beneficial, 4, 3
all, 17, 12
text, 2, 2
raraly, 1, 1
measures, 2, 2
social, 5, 4
ability, 10, 7
communicate, 1, 1
successiful, 1, 1
integrate, 1, 1
into, 21, 14
learnd, 1, 1
qualities, 2, 2
easily, 4, 4
besides, 3, 3
going, 6, 6
todays, 1, 1
enough, 7, 6
lead, 2, 2
rare, 1, 1
finds, 1, 1
stimulating, 1, 1
employment, 1, 1
does, 3, 3
requir, 1, 1
least, 4, 3
basic, 4, 2
computer, 15, 6
student, 5, 4
skill, 1, 1
well-liked, 1, 1
allows, 1, 1
well-developed, 1, 1
adluts, 1, 1
mean-spirited, 1, 1
perspective, 2, 2
momentous, 1, 1
many people, 3, 3
people would, 1, 1
would be, 2, 2
be propose, 1, 1
propose that, 1, 1
that students, 1, 1
students are, 5, 3
are understanded, 1, 1
understanded ideas, 1, 1
ideas and, 15, 4
and concepts, 10, 4
concepts more, 1, 1
more siginificant, 1, 1
siginificant than, 1, 1
than they, 3, 3
they are, 4, 4
are learned, 1, 1
learned the, 2, 1
facts i, 3, 3
i can, 6, 4
can hardly, 1, 1
hardly agree, 1, 1
agree with, 8, 6
with the, 1, 1
the students, 1, 1
students learn, 1, 1
learn facts, 3, 2
are more, 5, 5
more beneficial, 3, 2
beneficial for, 3, 2
them first, 1, 1
first of, 2, 2
of all, 4, 4
all text, 1, 1
text raraly, 1, 1
raraly measures, 1, 1
measures a, 1, 1
a students, 3, 1
students social, 1, 1
social ability, 1, 1
ability a, 1, 1
students ability, 2, 1
ability to, 6, 5
to communicate, 1, 1
communicate and, 1, 1
and a, 2, 2
to successiful, 1, 1
successiful integrate, 1, 1
integrate into, 1, 1
into the, 2, 2
the world, 3, 3
world in, 2, 2
in contrast, 2, 2
contrast if, 1, 1
if students, 1, 1
are learnd, 1, 1
learnd facts, 1, 1
facts they, 1, 1
they can, 2, 2
have these, 1, 1
these qualities, 1, 1
qualities more, 1, 1
more easily, 1, 1
easily besides, 1, 1
besides if, 1, 1
if the, 3, 2
the students, 6, 3
are going, 2, 2
going to, 5, 5
to successful, 1, 1
successful in, 3, 2
in todays, 1, 1
todays society, 1, 1
society only, 1, 1
only understand, 2, 1
understand the, 9, 3
the ideas, 5, 4
concepts is, 1, 1
not enough, 2, 2
enough they, 1, 1
they learn, 1, 1
facts lead, 1, 1
lead to, 2, 2
to become, 2, 2
become a, 4, 4
a successful, 1, 1
successful person, 1, 1
person for, 1, 1
example it, 1, 1
is rare, 1, 1
rare that, 1, 1
that one, 2, 2
one finds, 1, 1
finds stimulating, 1, 1
stimulating employment, 1, 1
employment that, 1, 1
that does, 1, 1
does not, 3, 3
not requir, 1, 1
requir at, 1, 1
at least, 1, 1
least a, 1, 1
a basic, 1, 1
basic on, 1, 1
on computer, 1, 1
computer if, 1, 1
if student, 1, 1
student is, 1, 1
is learned, 1, 1
the skill, 1, 1
skill of, 1, 1
of computer, 6, 3
computer they, 1, 1
be more, 4, 4
more well-liked, 1, 1
well-liked last, 1, 1
last but, 3, 3
but not, 5, 5
not least, 2, 2
least learning, 1, 1
facts allows, 1, 1
allows the, 1, 1
students become, 1, 1
become well-developed, 1, 1
well-developed adluts, 1, 1
adluts if, 1, 1
if the, 2, 2
students only, 1, 1
concepts they, 1, 1
be a, 7, 7
a mean-spirited, 1, 1
mean-spirited person, 1, 1
person in, 1, 1
conclusion from, 1, 1
from my, 1, 1
my perspective, 1, 1
perspective learning, 1, 1
learning facts, 2, 2
is more, 7, 6
more momentous, 1, 1
momentous than, 1, 1
than understanding, 1, 1
understanding ideas, 1, 1
one, 6, 5
evening, 4, 4
wedding, 2, 2
party, 3, 2
fancy, 1, 1
hotel, 1, 1
party´s, 1, 1
atmosphere, 3, 3
happy, 5, 5
including, 4, 4
guests, 2, 1
couples, 1, 1
cheered, 1, 1
night, 8, 4
later, 1, 1
over, 2, 2
much, 19, 10
drank, 3, 3
became, 1, 1
darker, 2, 1
few, 5, 5
cars, 5, 2
streets, 1, 1
go, 7, 6
home, 7, 4
taxi, 8, 4
drunk, 4, 3
couldn´t, 3, 3
distinguish, 3, 3
between, 11, 7
police, 11, 4
car, 11, 5
he, 11, 5
hired, 1, 1
took, 5, 5
asked, 1, 1
where, 5, 5
lived, 1, 1
patiently, 1, 1
kept, 1, 1
smiled, 1, 1
saying, 1, 1
any, 10, 10
words…, 1, 1
next, 3, 3
morning, 2, 2
man, 8, 5
awoke, 1, 1
himself, 4, 4
sitting, 1, 1
shocked, 1, 1
told, 3, 2
felt, 2, 2
embarrassed, 1, 1
one evening, 4, 4
evening there, 1, 1
there was, 2, 1
a wedding, 2, 2
wedding party, 2, 2
party at, 1, 1
at a, 5, 4
a fancy, 1, 1
fancy hotel, 1, 1
hotel the, 1, 1
the party´s, 1, 1
party´s atmosphere, 1, 1
atmosphere was, 1, 1
was so, 5, 4
so happy, 2, 2
happy and, 1, 1
and all, 2, 2
all people, 1, 1
people including, 2, 2
including the, 1, 1
the guests, 2, 1
guests and, 1, 1
and the, 15, 10
the new, 3, 2
new couples, 1, 1
couples cheered, 1, 1
cheered to, 1, 1
to each, 1, 1
other all, 1, 1
all night, 1, 1
night later, 1, 1
later the, 1, 1
the party, 1, 1
party was, 2, 2
was over, 1, 1
over and, 1, 1
and every, 1, 1
every person, 1, 1
person was, 1, 1
was much, 1, 1
much drank, 1, 1
drank the, 1, 1
the night, 1, 1
night became, 1, 1
became darker, 1, 1
darker and, 2, 1
and darker, 1, 1
and there, 1, 1
was few, 1, 1
few cars, 1, 1
cars on, 1, 1
the streets, 1, 1
streets one, 1, 1
one of, 1, 1
guests was, 1, 1
was about, 1, 1
about to, 1, 1
to go, 3, 3
go home, 1, 1
home by, 1, 1
by taxi, 1, 1
taxi but, 1, 1
so much, 3, 2
much drunk, 1, 1
drunk that, 1, 1
that he, 7, 5
he couldn´t, 1, 1
couldn´t even, 1, 1
even distinguish, 1, 1
distinguish the, 1, 1
the taxi, 3, 2
taxi between, 1, 1
between the, 1, 1
the police, 7, 3
police car, 4, 3
car he, 1, 1
he hired, 1, 1
hired the, 1, 1
car and, 2, 2
and took, 1, 1
took on, 1, 1
on the, 1, 1
the police, 1, 1
police asked, 1, 1
asked where, 1, 1
where he, 2, 2
he lived, 1, 1
lived patiently, 1, 1
patiently but, 1, 1
he just, 1, 1
just kept, 1, 1
kept smiled, 1, 1
smiled without, 1, 1
without saying, 1, 1
saying any, 1, 1
any words…, 1, 1
words… the, 1, 1
the next, 2, 2
next morning, 2, 2
morning the, 1, 1
the man, 2, 2
man finally, 1, 1
finally awoke, 1, 1
awoke finding, 1, 1
finding himself, 1, 1
himself sitting, 1, 1
sitting in, 1, 1
police office, 1, 1
office he, 1, 1
he was, 3, 2
was shocked, 1, 1
shocked when, 1, 1
when the, 1, 1
police told, 1, 1
told him, 1, 1
him the, 2, 2
the whole, 3, 3
whole thing, 1, 1
thing he, 1, 1
he felt, 1, 1
felt so, 1, 1
so embarrassed, 1, 1
go, 1, 1
game, 3, 3
fiction, 1, 1
liao, 1, 1
yen-luns, 1, 1
passion, 1, 1
experience, 10, 6
intersection, 1, 1
three, 4, 4
elements, 1, 1
making, 2, 2
rigorous, 1, 1
inferences, 1, 1
considering, 1, 1
possible, 3, 3
consequences, 1, 1
before, 4, 4
taking, 4, 3
action, 2, 2
priority, 1, 1
matter, 2, 2
plain, 1, 1
board, 1, 1
brand, 1, 1
programming, 4, 2
project, 12, 4
high, 6, 5
potential, 4, 4
national, 1, 1
taiwan, 2, 2
university, 1, 1
redirect, 1, 1
team, 8, 4
logical, 1, 1
suggestions, 1, 1
difficulty, 1, 1
diverse, 3, 3
aspects, 6, 5
consideration, 9, 8
well-planned, 1, 1
alternative, 3, 2
proposed, 2, 2
discussion, 3, 2
go game, 1, 1
game fiction, 1, 1
fiction and, 1, 1
and computer, 2, 2
computer science, 9, 4
science liao, 1, 1
liao yen-luns, 1, 1
yen-luns passion, 1, 1
passion and, 1, 1
and experience, 1, 1
experience are, 1, 1
are the, 9, 5
the intersection, 1, 1
intersection of, 1, 1
of these, 3, 3
these three, 1, 1
three elements, 1, 1
elements making, 1, 1
making rigorous, 1, 1
rigorous inferences, 1, 1
inferences and, 1, 1
and considering, 1, 1
considering possible, 1, 1
possible consequences, 1, 1
consequences before, 1, 1
before taking, 1, 1
taking an, 1, 1
an action, 1, 1
action is, 1, 1
a his, 1, 1
his first, 1, 1
first priority, 1, 1
priority no, 1, 1
no matter, 1, 1
matter from, 1, 1
from a, 1, 1
a plain, 1, 1
plain go, 1, 1
go board, 1, 1
board a, 1, 1
a brand, 1, 1
brand new, 1, 1
new novel, 1, 1
novel or, 1, 1
or a, 2, 2
a programming, 1, 1
programming project, 1, 1
project with, 2, 2
with high, 1, 1
high potential, 1, 1
potential in, 1, 1
in the, 8, 6
the time, 4, 4
time in, 1, 1
in national, 1, 1
national taiwan, 1, 1
taiwan university, 1, 1
university it, 1, 1
it is, 15, 13
is his, 1, 1
work to, 1, 1
to redirect, 1, 1
redirect the, 1, 1
the team, 1, 1
team with, 1, 1
with logical, 1, 1
logical suggestions, 1, 1
suggestions if, 1, 1
is going, 1, 1
to get, 5, 5
get into, 2, 2
into a, 4, 4
a difficulty, 1, 1
difficulty by, 1, 1
by taking, 1, 1
taking diverse, 1, 1
diverse aspects, 1, 1
aspects into, 1, 1
into consideration, 6, 6
consideration a, 1, 1
a well-planned, 1, 1
well-planned alternative, 1, 1
alternative can, 1, 1
be proposed, 1, 1
proposed after, 1, 1
after discussion, 1, 1
statements, 1, 1
successfil, 1, 1
take, 12, 11
risks, 3, 3
doing, 6, 5
already, 4, 3
how, 12, 9
analyzing, 1, 1
data, 5, 2
control, 4, 4
racio, 2, 1
wining, 1, 1
now, 1, 1
am, 11, 7
bank, 1, 1
foreign, 2, 1
exchange, 2, 1
trader, 1, 1
professional, 2, 2
made, 4, 4
decision, 4, 4
scale, 1, 1
timing, 1, 1
using, 3, 3
analyze, 1, 1
charts, 1, 1
checking, 1, 1
orders, 2, 2
researching, 1, 1
economic, 5, 3
market, 1, 1
unpredictable, 2, 1
apply, 1, 1
general, 3, 3
often, 4, 4
occers, 1, 1
sometime, 1, 1
luck, 3, 2
might, 1, 1
survive, 1, 1
happening, 3, 3
strongly, 4, 3
those, 9, 6
continue, 3, 3
background, 4, 3
nor, 2, 2
just, 2, 2
trying, 4, 3
risky, 1, 1
play, 4, 2
tennis, 1, 1
match, 1, 1
style, 1, 1
serve, 1, 1
really, 8, 8
win, 2, 2
miss, 1, 1
thats, 2, 2
why, 9, 7
succeed, 1, 1
based, 4, 3
disagree to, 1, 1
the statements, 1, 1
statements that, 1, 1
that successfil, 1, 1
successfil people, 1, 1
people try, 1, 1
things and, 5, 3
and take, 3, 3
take risks, 2, 2
risks rather, 2, 2
than only, 1, 1
only doing, 2, 2
doing what, 2, 2
what they, 4, 3
they already, 2, 2
already know, 2, 2
know how, 5, 4
how to, 7, 6
do well, 4, 3
well firstly, 1, 1
firstly in, 1, 1
to success, 1, 1
success the, 1, 1
the analyzing, 1, 1
analyzing the, 1, 1
the data, 2, 2
data and, 1, 1
and control, 1, 1
control the, 1, 1
the racio, 2, 1
racio of, 2, 1
of wining, 1, 1
wining is, 1, 1
important now, 1, 1
now i, 1, 1
i am, 10, 6
am working, 1, 1
working at, 1, 1
at bank, 1, 1
bank as, 1, 1
a foreign, 1, 1
foreign exchange, 2, 1
exchange trader, 1, 1
trader even, 1, 1
even professional, 1, 1
professional made, 1, 1
made the, 1, 1
the decision, 1, 1
decision and, 1, 1
and scale, 1, 1
scale the, 1, 1
the timing, 1, 1
timing using, 1, 1
using the, 1, 1
the analyze, 1, 1
analyze of, 1, 1
of reading, 1, 1
reading the, 1, 1
the charts, 1, 1
charts checking, 1, 1
checking the, 1, 1
the orders, 1, 1
orders and, 2, 2
and researching, 1, 1
researching the, 1, 1
the economic, 2, 2
economic data, 1, 1
data because, 1, 1
because foreign, 1, 1
exchange market, 1, 1
market is, 1, 1
is unpredictable, 1, 1
unpredictable i, 1, 1
is the, 11, 9
the same, 3, 3
same thing, 1, 1
thing apply, 1, 1
apply to, 1, 1
to this, 3, 2
this theory, 1, 1
theory in, 1, 1
in general, 1, 1
general unpredictable, 1, 1
unpredictable things, 1, 1
things often, 1, 1
often occers, 1, 1
occers sometime, 1, 1
sometime people, 1, 1
who has, 1, 1
good luck, 1, 1
luck might, 1, 1
might be, 1, 1
be survive, 1, 1
survive from, 1, 1
the happening, 1, 1
happening but, 1, 1
but i, 1, 1
i strongly, 4, 3
strongly think, 1, 1
think those, 1, 1
those luck, 1, 1
luck is, 1, 1
not continue, 1, 1
continue without, 1, 1
without their, 1, 1
their well, 1, 1
well background, 1, 1
background knowledge, 2, 2
knowledge nor, 1, 1
nor experience, 1, 1
experience just, 1, 1
just trying, 1, 1
trying new, 1, 1
things without, 1, 1
without knowledge, 1, 1
is just, 2, 2
just a, 1, 1
a risky, 1, 1
risky secondly, 1, 1
secondly when, 1, 1
when i, 5, 4
i play, 1, 1
play tennis, 1, 1
tennis match, 1, 1
match in, 1, 1
in those, 1, 1
those situation, 1, 1
situation i, 1, 1
i do, 1, 1
not try, 1, 1
new style, 1, 1
style of, 1, 1
of serve, 1, 1
serve when, 1, 1
i really, 1, 1
really want, 1, 1
to win, 1, 1
win because, 1, 1
of i, 1, 1
i miss, 1, 1
miss is, 1, 1
very high, 1, 1
high thats, 1, 1
thats why, 1, 1
why i, 2, 2
strongly believe, 1, 1
that people, 3, 3
who are, 3, 3
are succeed, 1, 1
succeed in, 1, 1
world are, 1, 1
are based, 2, 2
based on, 3, 3
on their, 3, 3
their knowledge, 2, 2
and their, 1, 1
their experience, 1, 1
travel, 2, 2
best, 10, 8
consider, 3, 3
see, 8, 5
anything, 2, 1
never, 7, 5
seen, 2, 1
traveling, 6, 4
second, 2, 2
realize, 1, 1
lot, 6, 5
ourselies, 1, 1
appeared, 1, 1
gone, 1, 1
u, 3, 2
s, 3, 2
six, 1, 1
years, 7, 7
ago, 5, 4
insterting, 1, 1
travel, 14, 6
grow, 4, 4
deal, 2, 2
let, 3, 3
had, 8, 3
travel is, 2, 2
the best, 8, 6
best teacher, 2, 1
teacher there, 2, 2
are three, 1, 1
three reasons, 1, 1
reasons why, 1, 1
i consider, 1, 1
consider it, 1, 1
it first, 1, 1
first we, 1, 1
can see, 1, 1
see anything, 2, 1
anything what, 2, 1
we have, 6, 6
have never, 3, 1
never seen, 1, 1
seen by, 1, 1
by traveling, 1, 1
traveling around, 1, 1
around the, 1, 1
world second, 1, 1
second we, 1, 1
can realize, 1, 1
realize how, 1, 1
how different, 1, 1
different the, 1, 1
the culture, 1, 1
culture is, 2, 1
is between, 1, 1
between us, 1, 1
us last, 1, 1
least we, 1, 1
can learn, 4, 4
learn a, 3, 3
a lot, 5, 4
lot of, 4, 3
of knowledge, 2, 1
knowledge by, 1, 1
by ourselies, 1, 1
ourselies which, 1, 1
which it, 1, 1
it have, 1, 1
never appeared, 1, 1
appeared from, 1, 1
book for, 1, 1
example i, 1, 1
i have, 8, 5
have gone, 1, 1
gone to, 1, 1
the u, 2, 1
u s, 3, 2
s six, 1, 1
six years, 1, 1
years ago, 2, 2
ago i, 1, 1
have seen, 1, 1
seen a, 1, 1
of insterting, 1, 1
insterting things, 1, 1
things in, 2, 2
s the, 1, 1
the culture, 1, 1
very different, 2, 2
different from, 1, 1
from us, 1, 1
us the, 1, 1
the travel, 1, 1
travel not, 1, 1
not only, 5, 5
only make, 2, 2
make me, 4, 4
me grow, 1, 1
grow a, 1, 1
a great, 2, 2
great deal, 1, 1
deal of, 1, 1
knowledge but, 2, 2
but also, 7, 7
also let, 1, 1
let me, 1, 1
me had, 1, 1
had a, 2, 2
a good, 4, 4
good time, 1, 1
time there, 3, 3
there because, 1, 1
because of, 2, 2
the travel, 2, 2
travel i, 1, 1
can really, 2, 2
really see, 1, 1
what i, 1, 1
never read, 1, 1
read from, 1, 1
book in, 1, 1
in my, 4, 4
opinion i, 1, 1
think travel, 1, 1
travel is, 1, 1
teacher of, 1, 1
of me, 1, 1
saying, 3, 3
help, 11, 6
housework, 10, 1
young, 29, 7
age, 4, 2
forest, 2, 2
trees, 3, 3
useful, 2, 2
household, 6, 1
skills, 5, 3
simultaneously, 3, 3
parents, 8, 2
domestic, 4, 2
cleaning, 1, 1
via, 5, 4
distributing, 1, 1
tasks, 6, 2
however, 15, 11
actually, 3, 3
method, 5, 5
doesn, 4, 4
benefit, 7, 5
following, 8, 8
some, 8, 7
claim, 5, 4
early, 5, 3
familiar, 3, 3
meanwhile, 3, 3
responsible, 1, 1
own, 7, 5
works, 2, 2
things, 1, 1
always, 7, 7
follow, 7, 3
plan, 4, 3
most, 5, 5
resist, 1, 1
engaging, 1, 1
arduous, 2, 2
scarifies, 1, 1
along, 2, 2
partners, 1, 1
exhausts, 1, 1
thus, 6, 6
perfunctory, 1, 1
execution, 5, 5
uninterested, 1, 1
attitude, 2, 2
toward, 5, 3
predictably, 2, 2
observed, 1, 1
kid, 2, 1
assisting, 1, 1
chores, 4, 1
children, 1, 1
reluctance, 1, 1
claimed, 3, 3
besides, 2, 2
earn, 5, 4
extra, 4, 3
free, 2, 2
release, 1, 1
delivering, 1, 1
soon, 5, 4
reach, 4, 4
lowest, 1, 1
level, 1, 1
competence, 1, 1
stereotype, 5, 5
fulfill, 1, 1
standard, 1, 1
expect, 2, 2
parents, 1, 1
still, 10, 7
repeat, 1, 1
redundant, 2, 2
done, 1, 1
as, 10, 9
effort, 1, 1
complement, 1, 1
poor, 3, 2
result, 8, 6
imposed, 1, 1
focus, 2, 2
involve, 1, 1
sometimes, 3, 3
lack, 7, 5
surroundings, 4, 2
vulnerable, 2, 2
news, 1, 1
hurt, 1, 1
kitchen, 1, 1
bathroom, 1, 1
living, 8, 3
terminated, 1, 1
kids, 2, 2
process, 4, 4
likely, 2, 2
absent, 1, 1
keeping, 2, 2
eye, 2, 2
subliminal, 2, 2
damage, 4, 2
irreversible, 2, 2
accident, 1, 1
cases, 4, 3
assistance, 3, 3
child, 9, 5
condition, 1, 1
dangerous, 1, 1
incompetence, 1, 1
suggest, 2, 2
premature, 2, 2
engage, 1, 1
saying that, 3, 3
that children, 2, 1
children should, 1, 1
should help, 1, 1
help with, 2, 1
with the, 15, 11
the housework, 4, 1
housework at, 1, 1
a young, 10, 5
young age, 3, 2
age is, 1, 1
not seeing, 2, 2
seeing the, 3, 3
the forest, 2, 2
forest for, 2, 2
the trees, 2, 2
trees we, 1, 1
we generally, 1, 1
generally consider, 1, 1
consider that, 1, 1
children learn, 1, 1
learn useful, 1, 1
useful household, 1, 1
household skills, 1, 1
skills simultaneously, 1, 1
simultaneously parents, 1, 1
parents reduce, 1, 1
on domestic, 1, 1
domestic cleaning, 1, 1
cleaning via, 1, 1
via distributing, 1, 1
distributing the, 1, 1
the household, 1, 1
household tasks, 5, 1
tasks to, 2, 1
to children, 2, 1
children however, 1, 1
however actually, 1, 1
actually this, 1, 1
this method, 1, 1
method doesn, 1, 1
doesn t, 4, 4
t benefit, 2, 2
benefit either, 1, 1
or parents, 1, 1
parents for, 1, 1
the following, 5, 5
following reasons, 5, 5
reasons some, 1, 1
some people, 3, 3
people claim, 3, 3
claim that, 4, 4
that early, 1, 1
early help, 1, 1
housework make, 1, 1
make children, 2, 1
children be, 1, 1
be familiar, 1, 1
familiar with, 3, 3
the skills, 2, 2
skills on, 1, 1
on household, 2, 1
tasks meanwhile, 1, 1
meanwhile be, 1, 1
be responsible, 1, 1
responsible for, 1, 1
for their, 3, 3
their own, 2, 2
own works, 1, 1
works things, 1, 1
things will, 1, 1
not always, 2, 2
always follow, 1, 1
follow the, 1, 1
the plan, 2, 2
plan most, 1, 1
most of, 4, 4
the children, 1, 1
children resist, 1, 1
resist engaging, 1, 1
engaging in, 1, 1
in arduous, 1, 1
arduous housework, 1, 1
housework which, 2, 1
which not, 1, 1
only scarifies, 1, 1
scarifies the, 1, 1
time to, 3, 3
get along, 1, 1
along with, 1, 1
their partners, 1, 1
partners but, 1, 1
also exhausts, 1, 1
exhausts themselves, 1, 1
themselves thus, 1, 1
thus perfunctory, 1, 1
perfunctory execution, 1, 1
execution on, 1, 1
on work, 2, 2
work as, 1, 1
as uninterested, 1, 1
uninterested attitude, 1, 1
attitude toward, 1, 1
toward household, 1, 1
tasks is, 1, 1
is predictably, 1, 1
predictably observed, 1, 1
observed on, 1, 1
a kid, 2, 1
kid assisting, 1, 1
assisting with, 1, 1
with domestic, 1, 1
domestic chores, 2, 1
chores children, 1, 1
children can, 1, 1
learn little, 1, 1
no skills, 1, 1
skills related, 1, 1
to chores, 1, 1
chores because, 1, 1
of their, 4, 3
their reluctance, 1, 1
reluctance to, 1, 1
is also, 6, 5
also claimed, 3, 3
claimed besides, 2, 2
besides that, 2, 2
that parents, 2, 1
parents are, 1, 1
are able, 1, 1
to earn, 3, 3
earn extra, 1, 1
extra free, 1, 1
free time, 1, 1
time and, 6, 4
and release, 1, 1
release the, 1, 1
on housework, 2, 1
housework by, 1, 1
by delivering, 1, 1
delivering some, 1, 1
some household, 1, 1
children as, 1, 1
as soon, 2, 2
soon as, 2, 2
as they, 2, 2
they reach, 1, 1
reach the, 4, 4
the lowest, 1, 1
lowest level, 1, 1
level of, 1, 1
of competence, 1, 1
competence in, 1, 1
in domestic, 1, 1
chores however, 1, 1
however it, 3, 3
is no, 8, 7
no less, 4, 4
less than, 4, 4
than a, 5, 5
a stereotype, 4, 4
stereotype since, 1, 1
since children, 1, 1
children don, 1, 1
t have, 2, 2
have the, 2, 2
the ability, 4, 4
to fulfill, 1, 1
fulfill the, 1, 1
housework to, 1, 1
a high, 2, 2
high standard, 1, 1
standard that, 1, 1
parents expect, 1, 1
expect parents, 1, 1
parents still, 1, 1
still need, 1, 1
to repeat, 1, 1
repeat the, 1, 1
the redundant, 2, 2
redundant housework, 1, 1
which children, 1, 1
children have, 1, 1
have done, 1, 1
done before, 1, 1
before as, 1, 1
as parents, 1, 1
parents try, 1, 1
try effort, 1, 1
effort to, 1, 1
to complement, 1, 1
complement children, 1, 1
children s, 2, 1
s poor, 1, 1
poor result, 1, 1
result of, 3, 3
of housework, 2, 1
housework more, 1, 1
more pressure, 1, 1
pressure is, 1, 1
is imposed, 1, 1
imposed on, 1, 1
on parents, 1, 1
parents when, 1, 1
when parents, 1, 1
parents focus, 1, 1
focus on, 2, 2
the benefit, 2, 2
benefit to, 1, 1
children involve, 1, 1
involve in, 1, 1
in chores, 1, 1
chores they, 1, 1
they sometimes, 1, 1
sometimes lack, 1, 1
lack consideration, 1, 1
consideration on, 1, 1
the working, 1, 1
working surroundings, 1, 1
surroundings where, 1, 1
where it, 1, 1
it may, 2, 2
be vulnerable, 1, 1
vulnerable to, 1, 1
kid at, 1, 1
age the, 2, 2
the news, 1, 1
news about, 1, 1
children hurt, 1, 1
hurt in, 1, 1
the kitchen, 1, 1
kitchen bathroom, 1, 1
bathroom or, 1, 1
or even, 1, 1
even living, 1, 1
living room, 1, 1
room is, 1, 1
is never, 1, 1
never terminated, 1, 1
terminated when, 1, 1
when kids, 1, 1
kids concentrate, 1, 1
concentrate on, 1, 1
the process, 2, 2
process of, 2, 2
housework they, 1, 1
are likely, 2, 2
likely to, 2, 2
to absent, 1, 1
absent keeping, 1, 1
keeping an, 1, 1
an eye, 2, 2
eye on, 2, 2
the subliminal, 1, 1
subliminal damage, 1, 1
damage in, 1, 1
in close, 1, 1
to themselves, 1, 1
themselves leading, 1, 1
to an, 3, 3
an irreversible, 2, 2
irreversible accident, 1, 1
accident in, 1, 1
in some, 2, 2
some cases, 1, 1
cases early, 1, 1
early assistance, 1, 1
assistance on, 1, 1
tasks for, 1, 1
young child, 2, 1
child still, 1, 1
still work, 1, 1
work however, 1, 1
however we, 1, 1
to take, 4, 4
take every, 1, 1
every possible, 1, 1
possible condition, 1, 1
condition into, 1, 1
consideration besides, 1, 1
besides the, 2, 2
the dangerous, 1, 1
dangerous surroundings, 1, 1
surroundings children, 1, 1
s lack, 1, 1
lack of, 6, 5
of interest, 1, 1
interest and, 1, 1
and incompetence, 1, 1
incompetence on, 1, 1
housework suggest, 1, 1
suggest that, 1, 1
is premature, 1, 1
premature for, 1, 1
child to, 1, 1
to engage, 1, 1
engage in, 1, 1
